tp_record_share;ke;ki;id_polizza_exp;id_polizza_inviante;id_polizza_ricevente;id_titolo_invio;id_titolo_inviante;id_titolo_ricevente;id_polizza_invio;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;numero_polizza_cmp_delegataria;progressivo;repertorio_polizza;ramo;effetto_titolo;fl_aggiorna_copertura;data_scadenza_emesso;tipo_titolo_compagnia;tipo_titolo_share;progressivo_titolo;tipo_polizza;frazionamento;stato_share;stato_cmp;id_titolo_exp;id_incasso_exp;dt_pag_cliente;dt_competenza_contabile;numero_foglio_cassa;data_registrazione_fc;data_foglio_cassa;riga_foglio_cassa;valuta_share;tipo_coass;ns_quota;ns_quota_premio;quota_delegataria_sinistri;bonus_malus_universale;bonus_malus_interna;tipo_premi_delega;netto_totale;diritti_totale;accessori_totale;imponibile_totale;antiracket_totale;ssn_totale;tasse_totale;lordo_totale;interessi_frazionamento;sconto_applicato_1;sconto_applicato_2;provvigioni_totale;provvigioni_acquisto_totale;provvigioni_acquisto_variabile;provvigioni_acquisto_fissa;provvigioni_incasso_totale;provvigioni_incasso_variabile;provvigioni_incasso_fissa;provvigioni_acquisto_diritti;provvigioni_incasso_diritti;collaboratore_1;provv_tot_c1;provv_acq_c1;provv_acq_parte_fissa_c1;provv_acq_parte_variabile_c1;provv_acq_parte_diritti_c1;provv_inc_c1;provv_inc_parte_fissa_c1;provv_inc_parte_variabile_c1;provv_inc_parte_diritti_c1;collaboratore_2;provv_tot_c2;provv_acq_c2;provv_acq_parte_fissa_c2;provv_acq_parte_variabile_c2;provv_acq_parte_diritti_c2;provv_inc_c2;provv_inc_parte_fissa_c2;provv_inc_parte_variabile_c2;provv_inc_parte_diritti_c2;collaboratore_3;provv_tot_c3;provv_acq_c3;provv_acq_parte_fissa_c3;provv_acq_parte_variabile_c3;provv_acq_parte_diritti_c3;provv_inc_c3;provv_inc_parte_fissa_c3;provv_inc_parte_variabile_c3;provv_inc_parte_diritti_c3;collaboratore_4;provv_tot_c4;provv_acq_c4;provv_acq_parte_fissa_c4;provv_acq_parte_variabile_c4;provv_acq_parte_diritti_c4;provv_inc_c4;provv_inc_parte_fissa_c4;provv_inc_parte_variabile_c4;provv_inc_parte_diritti_c4;collaboratore_5;prodotto_cmp;sottoprodotto_cmp;fl_incasso_diretto;fl_incasso_subagente;indicatore_incasso_subagente;fondo_mutua_totale;altre_spese_totale;mezzo_pagamento_cmp;mezzo_pag_share;codice_massimale_share;massimale_unico;massimale_sinistro;massimale_cose;massimale_persone;valore_veicolo;flessibilita_rca;tipo_tariffa_rca_share;aliquota_tassa_rca;data_annullamento_titolo;motivo_annullamento_titolo_cmp;data_contenzioso;cig;cup;rischio_cmp;utente_incasso;numero_appendice;importo_scatola_nera;giorni_mora;data_scadenza_mora;binder;importo_parcella;data_emissione_regolazione;data_effetto_copertura_regolazione;data_scadenza_copertura_regolazione;libro_matricola;numero_applicazione_lm;id_fornitore_inviante;id_fornitore_ricevente;id_titolo_cmp;timestamp_record
40;;;241951503;OWEB-23774-241951503;;947705290;OWEB-23774-947705290;;241951503;5;GEN;;180991812;;0;;3N;04/08/2026;N;;QZ;QZ;0;2;0;I;I;947705290;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;436,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;04/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-180991812-20260804;
40;;;241951507;OWEB-23774-241951507;;948031587;OWEB-23774-948031587;;241951507;5;GEN;;180991816;;0;;3N;07/08/2026;N;;QZ;QZ;0;2;0;I;I;948031587;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;504,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;07/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-180991816-20260807;
40;;;241951468;OWEB-23774-241951468;;948478662;OWEB-23774-948478662;;241951468;5;GEN;;180991777;;0;;3N;08/08/2026;N;;QZ;QZ;0;2;0;I;I;948478662;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;563,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;08/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-180991777-20260808;
40;;;241951505;OWEB-23774-241951505;;948478663;OWEB-23774-948478663;;241951505;5;GEN;;180991814;;0;;3N;08/08/2026;N;;QZ;QZ;0;2;0;I;I;948478663;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;439,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;08/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-180991814-20260808;
40;;;241951565;OWEB-23774-241951565;;948478664;OWEB-23774-948478664;;241951565;5;GEN;;180991874;;0;;3N;08/08/2026;N;;QZ;QZ;0;2;0;I;I;948478664;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;348,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;079;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;08/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-180991874-20260808;
40;;;241951182;OWEB-23774-241951182;;948826756;OWEB-23774-948826756;;241951182;5;GEN;;180394900;;0;;3N;13/07/2026;N;;QZ;QZ;0;2;1;I;I;948826756;;;;;;;0;EUR;1;10000;0;0;0;;T;470,77;0,00;0,00;470,77;0,02;49,38;108,23;579,0;0,00;0,00;0,00;36,79;36,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;21,18;0,00;0,00;0,00;0,00;21,18;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;13/07/2026;;0,00;;;;N;;;;GEN-2004017VINXV4RZH;
40;;;241951209;OWEB-23774-241951209;;948826759;OWEB-23774-948826759;;241951209;5;GEN;;180394927;;0;;3N;12/07/2026;N;;QZ;QZ;0;2;1;I;I;948826759;;;;;;;0;EUR;1;10000;0;0;0;;T;1243,49;0,00;0,00;1243,49;9,4;26,37;191,51;1435,0;0,00;0,00;0,00;136,43;136,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;55,96;0,00;0,00;0,00;0,00;55,96;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;12/07/2026;;0,00;;;;N;;;;GEN-2004017VIO4REN8P;
40;;;241951588;OWEB-23774-241951588;;948826764;OWEB-23774-948826764;;241951588;5;GEN;;180991897;;0;;3N;27/07/2026;N;;QZ;QZ;0;2;1;I;I;948826764;;;;;;;0;EUR;1;10000;0;0;0;;T;546,8;0,00;0,00;546,8;2,62;20,23;91,7;638,5;0,00;0,00;0,00;87,32;87,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;022;43,66;43,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;27/07/2026;;0,00;;;;N;;;;GEN-2004017VIPXFXYU5;
40;;;241951322;OWEB-23774-241951322;;948826765;OWEB-23774-948826765;;241951322;5;GEN;;180395040;;0;;3N;04/07/2026;N;;QZ;QZ;0;2;2;I;I;948826765;;;;;;;0;EUR;1;10000;0;0;0;;T;283,51;0,00;0,00;283,51;0,03;28,51;63,99;347,5;0,00;0,00;0,00;28,9;28,9;0,00;0,00;0,00;0,00;0,00;0,00;0,00;022;14,45;14,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;04/07/2026;;0,00;;;;N;;;;GEN-2004017VIPZHRQYL;
40;;;241951437;OWEB-23774-241951437;;948826768;OWEB-23774-948826768;;241951437;5;GEN;;180991746;;0;;3N;09/08/2026;N;;QZ;QZ;0;2;0;I;I;948826768;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;116,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;022;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;09/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-180991746-20260809;
40;;;265757684;OWEB-23774-265757684;;936216045;OWEB-23774-936216045;;265757684;5;GEN;;732486586;;0;;3D;12/06/2026;N;;QZ;QZ;0;1;12;P;P;936216045;;12/06/2026;;;;19/06/2026;0;EUR;1;10000;0;0;0;;T;33,08;0,00;3,31;36,39;0,00;0,00;1,11;37,5;0,00;0,00;0,00;9,41;5,04;0,00;0,00;4,37;0,00;0,00;0,00;0,00;079;6,59;3,53;0,00;0,00;0,00;3,06;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;RD;SEC;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;12/06/2026;;0,00;;;;N;;;;GEN-2003010011H3YS7S;
40;;;265757685;OWEB-23774-265757685;;936216054;OWEB-23774-936216054;;265757685;5;GEN;;732486598;;0;;3D;12/06/2026;N;;QZ;QZ;0;1;12;P;P;936216054;;12/06/2026;;;;19/06/2026;0;EUR;1;10000;0;0;0;;T;91,18;0,00;9,11;100,29;0,00;0,00;2,71;103,0;0,00;0,00;0,00;25,74;13,69;0,00;0,00;12,05;0,00;0,00;0,00;0,00;079;18,02;9,58;0,00;0,00;0,00;8,44;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;RD;SEC;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;12/06/2026;;0,00;;;;N;;;;GEN-2003010011H40VDH;
40;;;277547402;OWEB-23774-277547402;;936854984;OWEB-23774-936854984;;277547402;5;GEN;;183629679;;0;;3N;20/06/2026;N;;QZ;QZ;0;2;2;P;P;936854984;;22/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;242,97;0,00;0,00;242,97;0,61;14,3;41,53;284,5;0,00;0,00;0,00;33,65;33,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;10,93;10,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;AS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;20/06/2026;;0,00;;;;N;;;;GEN-2004017TX3SWAP94;
40;;;256152519;OWEB-23774-256152519;;936855034;OWEB-23774-936855034;;256152519;5;GEN;;32234205;;0;;09;19/06/2026;N;;QZ;QZ;0;4;1;P;P;936855034;;18/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;399,28;0,00;0,00;399,28;0,00;0,00;0,00;399,28;0,00;0,00;0,00;20,76;0,00;0,00;0,00;20,76;0,00;0,00;0,00;0,00;076;14,53;0,00;0,00;0,00;0,00;14,53;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;BN;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;19/06/2026;;0,00;;;;N;;;;GEN-3002012104640654;
40;;;268847016;OWEB-23774-268847016;;937880245;OWEB-23774-937880245;;268847016;5;GEN;;183629205;;0;;3N;08/06/2026;N;;QZ;QZ;0;2;1;A;A;937880245;;;;;;;0;EUR;1;10000;0;0;0;;T;420,36;0,00;0,00;420,36;0,02;44,09;96,64;517,0;0,00;0,00;0,00;32,85;32,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;23,0;23,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;08/06/2026;;0,00;;;;N;;;;GEN-2004017U2MN9YIJQ;
40;;;283112151;OWEB-23774-283112151;;938779149;OWEB-23774-938779149;;283112151;5;GEN;;184642980;;0;;3N;23/06/2026;N;;QZ;QZ;0;2;1;P;P;938779149;;22/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;204,88;0,00;0,00;204,88;0,00;21,51;47,12;252,0;0,00;0,00;0,00;20,01;20,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;9,22;0,00;0,00;0,00;0,00;9,22;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;AS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;23/06/2026;;0,00;;;;N;;;;GEN-2004017UA9QMII83;
40;;;254739636;OWEB-23774-254739636;;940730117;OWEB-23774-940730117;;254739636;5;GEN;;182259847;;0;;3N;28/06/2026;N;;QZ;QZ;0;2;2;P;P;940730117;;22/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;218,1;0,00;0,00;218,1;0,41;13,9;41,9;260,0;0,00;0,00;0,00;31,74;31,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;31,74;31,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;PS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;28/06/2026;;0,00;;;;N;;;;GEN-2004017UF5C4C3BR;
40;;;250720197;OWEB-23774-250720197;;940730136;OWEB-23774-940730136;;250720197;5;GEN;;182259564;;0;;3N;30/06/2026;N;;QZ;QZ;0;2;1;P;P;940730136;;22/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;27,27;0,00;0,00;27,27;0,02;2,81;6,23;33,5;0,00;0,00;0,00;2,68;2,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;1,23;0,00;0,00;0,00;0,00;1,23;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;AS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;30/06/2026;;0,00;;;;N;;;;GEN-2004017UF7R0GYIQ;
40;;;251714192;OWEB-23774-251714192;;940730477;OWEB-23774-940730477;;251714192;5;GEN;;182259623;;0;;3N;18/06/2026;N;;QZ;QZ;0;2;1;A;A;940730477;;;;;;;0;EUR;1;10000;0;0;0;;T;2343,9;0,00;0,00;2343,9;1,23;233,4;527,6;2871,5;0,00;0,00;0,00;191,71;191,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;105,48;0,00;0,00;0,00;0,00;105,48;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;18/06/2026;;0,00;;;;N;;;;GEN-2004017UGNJ9P0LV;
40;;;254101911;OWEB-23774-254101911;;947325092;OWEB-23774-947325092;;254101911;5;GEN;;182259780;;0;;3N;01/08/2026;N;;QZ;QZ;0;2;0;I;I;947325092;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;488,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;01/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-182259780-20260801;
40;;;254143676;OWEB-23774-254143676;;947325093;OWEB-23774-947325093;;254143676;5;GEN;;182259790;;0;;3N;01/08/2026;N;;QZ;QZ;0;2;0;I;I;947325093;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;307,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;01/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-182259790-20260801;
40;;;271421910;OWEB-23774-271421910;;947325094;OWEB-23774-947325094;;271421910;5;GEN;;183629287;;0;;3N;01/08/2026;N;;QZ;QZ;0;2;0;I;I;947325094;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;173,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;01/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-183629287-20260801;
40;;;271612952;OWEB-23774-271612952;;947325095;OWEB-23774-947325095;;271612952;5;GEN;;183629327;;0;;3N;01/08/2026;N;;QZ;QZ;0;2;0;I;I;947325095;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;366,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;079;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;01/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-183629327-20260801;
40;;;278598583;OWEB-23774-278598583;;947325097;OWEB-23774-947325097;;278598583;5;GEN;;183629747;;0;;3N;01/08/2026;N;;QZ;QZ;0;2;0;I;I;947325097;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;448,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;01/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-183629747-20260801;
40;;;251633975;OWEB-23774-251633975;;947325127;OWEB-23774-947325127;;251633975;5;GEN;;182259605;;0;;3N;02/08/2026;N;;QZ;QZ;0;2;0;I;I;947325127;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;600,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;02/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-182259605-20260802;
40;;;271751873;OWEB-23774-271751873;;947325129;OWEB-23774-947325129;;271751873;5;GEN;;183629334;;0;;3N;02/08/2026;N;;QZ;QZ;0;2;0;I;I;947325129;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;190,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;02/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-183629334-20260802;
40;;;272219072;OWEB-23774-272219072;;947325130;OWEB-23774-947325130;;272219072;5;GEN;;183629351;;0;;3N;02/08/2026;N;;QZ;QZ;0;2;0;I;I;947325130;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1606,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;02/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-183629351-20260802;
