tp_record_share;id_polizza_exp;id_polizza_invio;id_polizza_inviante;id_polizza_ricevente;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;progressivo;repertorio;tipo_codice_veicolo;codice_veicolo;data_immatricolazione;guida_esperta;settore_rca_share;classe_rca_share;uso_rca_share;trasportati_rca_share;estensioni_rca_share;limitazioni_rca_share;rimorchio_rca_share;tipo_targa_share;targa;telaio;marca;modello;tipo_tariffa_rca_share;bonus_malus_universale;bonus_malus_interna;tp_alimentazione_share;cavalli_fiscali;quintali;posti;cilindrata;peso_posti_rim;kw;codice_massimale_share;massimale_unico;massimale_sinistro;massimale_cose;massimale_persone;id_anagrafico_intestatariopra;flessibilita_rca;airbag_passeggero;codice_convenzione;abs;franchigia_bm;pejus;valore_veicolo;valore_accessori;fl_indicizzazione;indice_base;indice_istat;premio_base_indicizzazione;tariffa_vita;descrizione_tariffa_vita;massa;regolaz_premio;dt_pross_regolazione;codice_causale_regolazione_cmp;gg_comunicazione_dati_regolazione;marca_scatola_nera;modello_scatola_nera;natanti_numero_motori;natanti_stazza;natanti_lunghezza_fuori_tutto;natanti_velocita_massima;natanti_immatricolazione_estera;natanti_uso_diporto;libro_matricola;numero_applicazione_lm;data_prossima_qz;id_beneficiario_vita_exp;id_beneficiario_inviante;id_beneficiario_ricevente;id_assicurato_vita_exp;id_assicurato_inviante;id_assicurato_ricevente;tipo_polizza_vita_share;capitale_caso_morte;capitale_iniziale;capitale_attuale;capitale_rivalutato;benefici_mutualita;data_ultima_rivalutazione;totale_quote;finanziamento;visita_medica;adeguamento_capitale;durata_pag_premi;cumulo_versamenti;cumulo_riscatti;valore_polizza;data_valore_polizza;eta_minima;eta_massima;versamento_minimo;versamento_massimo;costi;data_rescindibilita;percentuale_detraibilita;descrizione_re;patrimonio;totale_iscritti_attivi;totale_nuovi_iscritti;data_iscrizione_nuovi_iscritti;riparazione_convenzionata;codice_aggregazione;id_mezzo_exp;ragione_sociale_cassa;partita_iva_cassa;timestamp_record
21;249596301;249596301;OWEB-23774-249596301;;5;GEN;;730844121;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;250895396;250895396;OWEB-23774-250895396;;5;GEN;;732199604;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;252095889;252095889;OWEB-23774-252095889;;5;GEN;;732220050;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;253876825;253876825;OWEB-23774-253876825;;5;GEN;;732241398;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;254521910;254521910;OWEB-23774-254521910;;5;GEN;;731092332;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;254521932;254521932;OWEB-23774-254521932;;5;GEN;;731106480;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;254521953;254521953;OWEB-23774-254521953;;5;GEN;;731122826;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;S;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;254521964;254521964;OWEB-23774-254521964;;5;GEN;;731129647;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;255618832;255618832;OWEB-23774-255618832;;5;GEN;;732269677;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;257041054;257041054;OWEB-23774-257041054;;5;GEN;;731197938;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;267324204;267324204;OWEB-23774-267324204;;5;GEN;;732465343;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;272480987;272480987;OWEB-23774-272480987;;5;GEN;;732543792;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;276659530;276659530;OWEB-23774-276659530;;5;GEN;;732645711;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;276996566;276996566;OWEB-23774-276996566;;5;GEN;;732681397;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;277429707;277429707;OWEB-23774-277429707;;5;GEN;;732698790;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;286880703;286880703;OWEB-23774-286880703;;0127;UCA-33300;;F100177469300008X;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;286880743;286880743;OWEB-23774-286880743;;0127;UCA-33300;;F100177469300048X;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;286880805;286880805;OWEB-23774-286880805;;0127;UCA-33300;;F100177469300110X;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;286880866;286880866;OWEB-23774-286880866;;0127;UCA-33300;;1001152975;0;;0;;;;0;0;0;0;;;;0;FZ873RY;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;286880867;286880867;OWEB-23774-286880867;;0127;UCA-33300;;1000800976;0;;0;;;;0;0;0;0;;;;0;BK776LC;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;241952243;241952243;OWEB-23774-241952243;;5;GEN;;730025540;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;253621539;253621539;OWEB-23774-253621539;;5;GEN;;731039889;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;248978359;248978359;OWEB-23774-248978359;;5;GEN;;732169441;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;248978348;248978348;OWEB-23774-248978348;;5;GEN;;732165939;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249472832;249472832;OWEB-23774-249472832;;5;GEN;;730782112;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249596248;249596248;OWEB-23774-249596248;;5;GEN;;730784486;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249472844;249472844;OWEB-23774-249472844;;5;GEN;;730796022;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;S;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249472861;249472861;OWEB-23774-249472861;;5;GEN;;730818818;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249596284;249596284;OWEB-23774-249596284;;5;GEN;;730825586;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249472875;249472875;OWEB-23774-249472875;;5;GEN;;730845982;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;265757684;265757684;OWEB-23774-265757684;;5;GEN;;732486586;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;265757685;265757685;OWEB-23774-265757685;;5;GEN;;732486598;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;257178756;257178756;OWEB-23774-257178756;;5;GEN;;731202792;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;247897442;247897442;OWEB-23774-247897442;;5;GEN;;83203218;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;TCM;0,00;262,60;262,60;0,00;;;0,00;;;;9000;262,60;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;255440802;255440802;OWEB-23774-255440802;;5;GEN;;83427161;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;TCM;0,00;2611,52;2611,52;0,00;;;0,00;;;;5400;2611,52;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;255584374;255584374;OWEB-23774-255584374;;5;GEN;;83427758;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;TCM;0,00;2550,42;2550,42;0,00;;;0,00;;;;9000;2550,42;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;256152519;256152519;OWEB-23774-256152519;;5;GEN;;32234205;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;AT;0,00;399,28;399,28;0,00;;;0,00;;;;3600;399,28;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;265757686;265757686;OWEB-23774-265757686;;5;GEN;;83745607;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;TCM;0,00;941,55;941,55;0,00;;;0,00;;;;9000;941,55;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;269621188;269621188;OWEB-23774-269621188;;5;GEN;;83818677;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;TCM;0,00;1159,59;1159,59;0,00;;;0,00;;;;9000;1159,59;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;269718413;269718413;OWEB-23774-269718413;;5;GEN;;83806081;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;UP;0,00;971,00;971,00;0,00;;;0,00;;;;360;971,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;269718414;269718414;OWEB-23774-269718414;;5;GEN;;83816820;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;1341,20;1357,83;0,00;;;0,00;;;;9000;1357,83;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;269785701;269785701;OWEB-23774-269785701;;5;GEN;;83806000;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;UP;0,00;10299,33;10299,33;0,00;;;0,00;;;;360;10299,33;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;272480991;272480991;OWEB-23774-272480991;;5;GEN;;83886772;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;TCM;0,00;2887,57;2887,57;0,00;;;0,00;;;;3600;2887,57;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;287248244;287248244;OWEB-23774-287248244;;5;GEN;;84294361;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;TCM;0,00;556,72;556,72;0,00;;;0,00;;;;3600;556,72;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;288738544;288738544;OWEB-23774-288738544;;5;GEN;;32096870;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;50386,04;50386,04;0,00;;;0,00;;;;35640;50386,04;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;244233497;244233497;OWEB-23774-244233497;;5;GEN;;83124582;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;TCM;0,00;215,59;215,59;0,00;;;0,00;;;;5400;215,59;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
